packet_rate,byte_rate,flow_count,flow_growth_rate,src_ip_entropy,latency,packet_loss,controller_cpu,label
0.0,0.0,12,0.0,0.0,24.9,0.0,6.9,4
2.2743307137810866,4.381828942128826,18,1.1198301883073087,0.0,0.054,0.0,9.955,4
2.874144994825462,5.725004994490938,18,1.1198301883073087,0.0,0.05,0.0,10.12,4
4.1981103353824,8.459616633982094,18,1.1198301883073087,0.0,0.058,0.0,9.373333333333333,4
4.025812023439124,8.326139310952598,18,1.1198301883073087,0.0,0.051,0.0,6.510000000000001,4
3.987508137023226,8.25969579298441,18,1.1198301883073087,0.0,0.048,0.0,4.253333333333333,4
4.008337224504435,8.31070115090907,18,0.0,0.0,0.082,0.0,4.29,4
4.018050553812535,8.322940394516072,18,0.0,0.0,0.063,0.0,3.7733333333333334,4
4.000592085663374,8.293875950997359,18,0.0,0.0,0.047,0.0,3.6966666666666668,4
4.003059447541581,8.302441767026103,18,0.0,0.0,0.05,0.0,2.6833333333333336,4
3.999015275286716,8.299013860170732,18,0.0,0.0,0.05,0.0,2.3366666666666664,4
4.013077722739438,8.317477916494095,18,0.0,0.0,0.049,0.0,2.223333333333333,4
4.012238356394469,8.313472827837353,18,0.0,0.0,0.057,0.0,2.76,4
3.989525742523457,8.261544467296696,18,0.0,0.0,0.049,0.0,2.603333333333333,4
4.027649609664544,8.329652992137111,18,0.0,0.0,0.056,0.0,2.86,4
4.24361491578962,8.533077339204356,18,0.0,0.0,0.052,0.0,2.4433333333333334,4
4.276381984352729,8.593988672003322,18,0.0,0.0,0.05,0.0,2.5366666666666666,4
4.24831032993717,8.543178057974787,18,0.0,0.0,0.054,0.0,1.6833333333333333,4
4.033729580365358,8.338258842392408,18,0.0,0.0,0.053,0.0,4.146666666666667,4
4.025956345679593,8.331596923279605,18,0.0,0.0,0.053,0.0,6.173333333333333,4
4.015543976273571,8.313934683311148,18,0.0,0.0,0.051,0.0,6.69,4
4.019040070541919,8.323546804398552,18,0.0,0.0,0.054,0.0,5.466666666666666,4
3.993498354722431,8.27554019795627,18,0.0,0.0,0.048,0.0,3.5233333333333334,4
4.008881502121401,8.312438457792396,18,0.0,0.0,0.068,0.0,3.2733333333333334,4
4.0111486172794795,8.31405826178672,18,0.0,0.0,0.052,0.0,1.843333333333333,4
3.996599149913729,8.285405186443468,18,0.0,0.0,0.051,0.0,2.186666666666667,4
4.0199525518094035,8.3230928730548,18,0.0,0.0,0.068,0.0,2.033333333333333,4
4.01128818262893,8.31192122819172,18,0.0,0.0,0.063,0.0,3.9766666666666666,4
4.013804272510111,8.314486541217173,18,0.0,0.0,0.057,0.0,5.093333333333333,4
4.011112207776045,8.311747831280227,18,0.0,0.0,0.051,0.0,7.403333333333333,4
3.983446989507422,8.259145383893499,18,0.0,0.0,0.051,0.0,5.333333333333333,4
4.0080668929187775,8.311403317742785,18,0.0,0.0,0.052,0.0,10.266666666666667,4
4.010465719689278,8.31384372738291,18,0.0,0.0,0.057,0.0,7.863333333333333,4
4.010913074666459,8.305933677082438,18,0.0,0.0,0.07,0.0,7.973333333333334,4
4.2332695740130335,8.524698647728036,18,0.0,0.0,0.051,0.0,1.7666666666666666,4
4.232881474414097,8.518447635154748,18,0.0,0.0,0.087,0.0,2.1999999999999997,4
4.273005139166298,8.594109085701575,18,0.0,0.0,0.051,0.0,2.19,4
4.027829386030594,8.324919016828458,18,0.0,0.0,0.053,0.0,1.8033333333333335,4
4.030408664248082,8.333173505946109,18,0.0,0.0,0.048,0.0,6.886666666666667,4
4.02467979367191,8.328369645114286,18,0.0,0.0,0.049,0.0,8.79,4
4.0220219841854705,8.326228903431973,18,0.0,0.0,0.053,0.0,9.48,4
4.021903055410231,8.326107933940003,18,0.0,0.0,0.072,0.0,7.41,4
3.984312051376415,8.255373383215774,18,0.0,0.0,0.052,0.0,5.8,4
4.02159561545782,8.322355035784986,18,0.0,0.0,0.051,0.0,5.246666666666667,4
4.023656458122676,8.324228532103874,18,0.0,0.0,0.054,0.0,2.6,4
4.024552504799433,8.321766406861565,18,0.0,0.0,0.05,0.0,2.5233333333333334,4
4.02820981921793,8.331052446421344,18,0.0,0.0,0.051,0.0,2.5166666666666666,4
3.982163469698929,8.252877853703259,18,0.0,0.0,0.052,0.0,1.7766666666666666,4
4.014538412361761,8.315624134516858,18,0.0,0.0,0.049,0.0,1.87,4
4.013695211742529,8.314766355244892,18,0.0,0.0,0.055,0.0,1.626666666666667,4
4.015372659417555,8.313650853782745,18,0.0,0.0,0.051,0.0,1.71,4
4.009716783708691,8.311601581349333,18,0.0,0.0,0.051,0.0,1.7166666666666668,4
3.9868623474920333,8.267021310503928,18,0.0,0.0,0.057,0.0,2.14,4
4.013533202853625,8.317698013993281,18,0.0,0.0,0.075,0.0,1.9533333333333338,4
4.229922788378006,8.521005157477383,18,0.0,0.0,0.047,0.0,2.266666666666667,4
4.253553437750932,8.56637506331259,18,0.0,0.0,0.064,0.0,2.0166666666666666,4
4.266762863514782,8.590870778657553,18,0.0,0.0,0.067,0.0,6.1066666666666665,4
4.022425255116937,8.325613755591567,18,0.0,0.0,0.047,0.0,5.8066666666666675,4
4.023837974414633,8.327050821380885,18,0.0,0.0,0.054,0.0,6.383333333333333,4
3.99208647770238,8.266718963094974,18,0.0,0.0,0.05,0.0,3.3800000000000003,4
4.025499249725253,8.330523620679335,18,0.0,0.0,0.067,0.0,3.646666666666667,4
4.022296728011169,8.327952448375486,18,0.0,0.0,0.053,0.0,4.083333333333333,4
4.013384023530415,8.312312661318721,18,0.0,0.0,0.048,0.0,3.1300000000000003,4
4.011074985260456,8.312975547145337,18,0.0,0.0,0.05,0.0,3.03,4
3.980800358054021,8.253459540437156,18,0.0,0.0,0.053,0.0,2.533333333333333,4
4.01415768747209,8.316628492292933,18,0.0,0.0,0.067,0.0,2.6,4
4.025062964851645,8.33007949672423,18,0.0,0.0,0.054,0.0,2.1733333333333333,4
4.007077632733561,8.300480340735678,18,0.0,0.0,0.05,0.0,1.9033333333333333,4
4.014929004499734,8.313836940824105,18,0.0,0.0,0.052,0.0,1.8933333333333333,4
4.0133153453368005,8.312195501089777,18,0.0,0.0,0.066,0.0,1.6966666666666665,4
4.023771225518343,8.326984213366186,18,0.0,0.0,0.048,0.0,1.6533333333333335,4
4.01495070395914,8.315654075796742,18,0.0,0.0,0.054,0.0,2.2600000000000002,4
3.98107656135727,8.253768374304167,18,0.0,0.0,0.048,0.0,2.3333333333333335,4
4.006552433318963,8.310168876197759,18,0.0,0.0,0.064,0.0,2.0533333333333332,4
4.216943131943718,8.508021572705669,18,0.0,0.0,0.074,0.0,1.7000000000000002,4
4.251589048438569,8.570692351930582,18,0.0,0.0,0.094,0.0,2.0766666666666667,4
4.23325669550221,8.528709013767354,18,0.0,0.0,0.051,0.0,2.1266666666666665,4
4.025594092920403,8.330619809170187,18,0.0,0.0,0.048,0.0,4.596666666666667,4
4.027258578301247,8.332087460128252,18,0.0,0.0,0.051,0.0,5.853333333333334,4
4.0194207935213315,8.316962503805806,18,0.0,0.0,0.05,0.0,7.493333333333333,4
4.02728370857249,8.330104697322824,18,0.0,0.0,0.051,0.0,6.213333333333334,4
4.002176700325422,8.283408915078395,18,0.0,0.0,0.07,0.0,4.913333333333333,4
4.009618191277461,8.312804292289316,18,0.0,0.0,0.082,0.0,3.42,4
3.9988351195201504,8.302514091105888,18,0.0,0.0,0.07,0.0,1.9533333333333331,4
3.9761266901090306,8.26559829890003,18,0.0,0.0,0.073,0.0,1.8533333333333335,4
3.9903892109523524,8.290992707698376,18,0.0,0.0,0.049,0.0,2.6366666666666667,4
3.993030668453018,8.293112121067745,18,0.0,0.0,0.08,0.0,2.8699999999999997,4
3.984559470835165,8.284468226964243,18,0.0,0.0,0.069,0.0,2.9766666666666666,4
3.9830094314581146,8.282998695006304,18,0.0,0.0,0.065,0.0,2.2133333333333334,4
4.185921418946495,8.471718878051806,18,0.0,0.0,0.054,0.0,1.7866666666666664,4
4.238755006682982,8.560687254348707,18,0.0,0.0,0.07,0.0,1.43,4
4.220442703445651,8.509244489070337,18,0.0,0.0,0.072,0.0,1.3633333333333333,4
4.02907709458969,8.331825142513273,18,0.0,0.0,0.054,0.0,1.9333333333333333,4
3.9975934713343335,8.271765537609488,18,0.0,0.0,0.051,0.0,2.953333333333333,4
4.029681697206443,8.334219189336014,18,0.0,0.0,0.053,0.0,3.2533333333333334,4
4.025117930601739,8.330135625354375,18,0.0,0.0,0.059,0.0,3.78,4
4.018095519577531,8.315842003673518,18,0.0,0.0,0.055,0.0,3.233333333333333,4
4.024203280093013,8.327424393069931,18,0.0,0.0,0.053,0.0,2.9066666666666667,4
4.013305921403659,8.314675175853878,18,0.0,0.0,0.053,0.0,2.6366666666666667,4
4.016313710255188,8.318297392636666,18,0.0,0.0,0.053,0.0,2.26,4
4.016660164146493,8.31864983152886,18,0.0,0.0,0.053,0.0,2.49,4
3.9947696305908966,8.270013118341899,18,0.0,0.0,0.053,0.0,1.9799999999999998,4
4.01567274556223,8.317926000056884,18,0.0,0.0,0.049,0.0,2.0733333333333337,4
4.014632452859547,8.316867717224241,18,0.0,0.0,0.058,0.0,1.76,4
4.008197939197993,8.303173513161168,18,0.0,0.0,0.054,0.0,1.8,4
4.025802723737665,8.328827739433436,18,0.0,0.0,0.048,0.0,2.31,4
3.9855857376602155,8.256136493460472,18,0.0,0.0,0.052,0.0,2.276666666666667,4
4.016883957494473,8.317786182160988,18,0.0,0.0,0.052,0.0,2.1166666666666667,4
4.01442100100257,8.315506238074912,18,0.0,0.0,0.049,0.0,1.67,4
4.257974212948764,8.577223833766263,18,0.0,0.0,0.051,0.0,1.7333333333333334,4
4.2411385334676845,8.54413524056982,18,0.0,0.0,0.05,0.0,2.1333333333333333,4
4.226745008955498,8.518434183130706,18,0.0,0.0,0.05,0.0,2.0766666666666667,4
4.02553457808348,8.33157032970147,18,0.0,0.0,0.052,0.0,2.0,4
4.010154126921581,8.30207349666544,18,0.0,0.0,0.05,0.0,1.8866666666666667,4
4.0236790115619225,8.326890881537935,18,0.0,0.0,0.068,0.0,2.7466666666666666,4
4.019715904681032,8.322859160256252,18,0.0,0.0,0.066,0.0,7.75,4
4.0191162970738015,8.32224788063273,18,0.0,0.0,0.053,0.0,7.316666666666666,4
4.012002332547058,8.312653995579891,18,0.0,0.0,0.054,0.0,6.426666666666667,4
3.9810308582606493,8.253721077059433,18,0.0,0.0,0.047,0.0,1.67,4
4.01436914243628,8.317449542945246,18,0.0,0.0,0.054,0.0,1.7599999999999998,4
4.01958624328545,8.325800289808283,18,0.0,0.0,0.048,0.0,1.72,4
4.014758889754735,8.313135644730226,18,0.0,0.0,0.051,0.0,3.3533333333333335,4
4.011383947297563,8.312713697317834,18,0.0,0.0,0.05,0.0,3.3733333333333335,4
3.9831208632455373,8.255245523486296,18,0.0,0.0,0.045,0.0,3.6299999999999994,4
4.015209518811706,8.317699852259876,18,0.0,0.0,0.051,0.0,2.1566666666666667,4
4.02560151776528,8.330629271816854,18,0.0,0.0,0.058,0.0,2.0533333333333332,4
4.007126193089823,8.300531153110638,18,0.0,0.0,0.053,0.0,1.89,4
4.013915168073352,8.31280656670679,18,0.0,0.0,0.051,0.0,1.5999999999999999,4
4.01336188225906,8.312243728989579,18,0.0,0.0,0.052,0.0,1.6166666666666665,4
4.266898224802026,8.591334827853002,18,0.0,0.0,0.062,0.0,1.3766666666666667,4
4.23183774987307,8.528240182826224,18,0.0,0.0,0.054,0.0,1.3099999999999998,4
4.225524292787264,8.516448509768656,18,0.0,0.0,0.048,0.0,1.2933333333333332,4
4.022559408369049,8.32813648051156,18,0.0,0.0,0.057,0.0,1.6533333333333333,4
4.0178727697845735,8.315615007391964,18,0.0,0.0,0.048,0.0,2.4233333333333333,4
4.0239931809110745,8.327210297955693,18,0.0,0.0,0.052,0.0,4.69,4
3.9919975210427157,8.266631727245331,18,0.0,0.0,0.059,0.0,4.696666666666666,4
4.024669330823184,8.329681057786871,18,0.0,0.0,0.057,0.0,4.443333333333333,4
4.025236503095019,8.330258027259639,18,0.0,0.0,0.079,0.0,2.9899999999999998,4
4.006508127778328,8.299901887980797,18,0.0,0.0,0.049,0.0,2.9499999999999997,4
4.013729105043361,8.312616862199473,18,0.0,0.0,0.051,0.0,2.5033333333333334,4
3.986620586032276,8.264335660999501,18,0.0,0.0,0.055,0.0,2.8866666666666667,4
4.0207848466031395,8.328025912423476,18,0.0,0.0,0.051,0.0,2.7399999999999998,4
4.011760692192457,8.316488655312297,18,0.0,0.0,0.064,0.0,2.9299999999999997,4
3.999001251993772,8.289030393730853,18,0.0,0.0,0.071,0.0,1.9299999999999997,4
4.014846624418807,8.315548129767159,18,0.0,0.0,0.054,0.0,1.9299999999999997,4
4.022330070723889,8.325518042637091,18,0.0,0.0,0.055,0.0,1.543333333333333,4
4.014445915110901,8.31335250242624,18,0.0,0.0,0.051,0.0,2.7099999999999995,4
4.014150327980615,8.313051809838496,18,0.0,0.0,0.051,0.0,2.7166666666666663,4
3.982926209872984,8.253256098965233,18,0.0,0.0,0.054,0.0,3.1799999999999997,4
4.250534377258393,8.559920017221494,18,0.0,0.0,0.065,0.0,1.7966666666666662,4
4.209190437304533,8.483255766580662,18,0.0,0.0,0.055,0.0,1.6299999999999997,4
4.241234480924333,8.5438855936272,18,0.0,0.0,0.049,0.0,1.343333333333333,4
3.987301494244438,8.263034289023379,18,0.0,0.0,0.076,0.0,1.2766666666666664,4
4.022820727298638,8.328404208945036,18,0.0,0.0,0.066,0.0,2.26,4
4.02362130077747,8.329218603934546,18,0.0,0.0,0.04,0.0,2.6199999999999997,4
4.017669055990601,8.315407171788786,18,0.0,0.0,0.05,0.0,2.9866666666666664,4
4.023473138895803,8.326680522118622,18,0.0,0.0,0.051,0.0,2.473333333333333,4
