packet_rate,byte_rate,flow_count,flow_growth_rate,src_ip_entropy,latency,packet_loss,controller_cpu,label
3.365037441135293,8.008134920331036,20,0.0,0.0,0.047,0.0,2.05,0
3.4417564805098704,8.117408886149617,20,0.0,0.0,0.049,0.0,2.54,0
3.4534914672255574,8.136020166444531,20,0.0,0.0,0.051,0.0,2.4766666666666666,0
3.4731686218834272,8.161398433199702,20,0.0,0.0,0.054,0.0,2.5533333333333332,0
3.488480503221094,8.175054351487583,20,0.0,0.0,0.063,0.0,2.0766666666666667,0
3.43417083559051,8.104108300746002,20,0.0,0.0,0.053,0.0,1.6533333333333333,0
3.4818959509878806,8.166206853591785,20,0.0,0.0,0.058,0.0,1.1966666666666668,0
3.4808592748107476,8.165140195956644,20,0.0,0.0,0.053,0.0,1.8833333333333335,0
3.4970519839667897,8.180212636202528,20,0.0,0.0,0.077,0.0,1.9233333333333336,0
3.4871859232098235,8.171090218977227,20,0.0,0.0,0.051,0.0,1.97,0
3.37499379146329,8.041758529777695,20,0.0,0.0,0.061,0.0,1.4000000000000001,0
3.443860037503564,8.130040605250942,20,0.0,0.0,0.046,0.0,5.7700000000000005,0
3.459324679145675,8.142133670313738,20,0.0,0.0,0.052,0.0,6.036666666666666,0
3.507307749972488,8.1864895025206,20,0.0,0.0,0.049,0.0,5.73,0
3.4914106037493173,8.172939181364969,20,0.0,0.0,0.048,0.0,1.82,0
3.4313557349864268,8.09769370111069,20,0.0,0.0,0.058,0.0,1.5366666666666664,0
3.50081757544843,8.18354010187531,20,0.0,0.0,0.053,0.0,1.5399999999999998,0
3.52500058018907,8.203529870009902,20,0.0,0.0,0.049,0.0,1.1499999999999997,0
3.7508022986787637,8.444901464997669,20,0.0,0.0,0.062,0.0,1.2333333333333332,0
3.7407590972532976,8.436677562790045,20,0.0,0.0,0.053,0.0,1.2966666666666666,0
3.673535102293561,8.354037758200276,20,0.0,0.0,0.077,0.0,1.3699999999999999,0
