packet_rate,byte_rate,flow_count,flow_growth_rate,src_ip_entropy,latency,packet_loss,controller_cpu,label
3.997347238457833,8.229714685654056,18,0.0,0.0,0.059,0.0,2.33,3
4.015413172685808,8.298215656865295,18,0.0,0.0,0.055,0.0,1.6300000000000001,3
4.00036153303181,8.266204504206213,18,0.0,0.0,0.054,0.0,1.4433333333333334,3
4.022314275389988,8.32372706678234,18,0.0,0.0,0.068,0.0,1.1900000000000002,3
4.02937638351068,8.333372962917329,18,0.0,0.0,0.058,0.0,1.2566666666666666,3
4.010788331907695,8.310312925827231,18,0.0,0.0,0.053,0.0,1.3166666666666667,3
4.011372831321896,8.3109075084091,18,0.0,0.0,0.053,0.0,1.2833333333333332,3
3.9797739072086356,8.247713614923088,18,0.0,0.0,0.051,0.0,1.4366666666666665,3
4.16387054648497,8.476600521500837,18,0.0,0.0,0.051,0.0,1.4333333333333333,3
4.260516945888102,8.54388413813661,18,0.0,0.0,0.048,0.0,1.5566666666666666,3
4.300253327157437,8.614110494379085,18,0.0,0.0,0.051,0.0,1.4500000000000002,3
4.159901294157577,8.466084155545474,18,0.0,0.0,0.048,0.0,1.4400000000000002,3
4.0374196754174205,8.342012574898982,18,0.0,0.0,0.08,0.0,1.6300000000000001,3
4.03061357940586,8.335875453577344,18,0.0,0.0,0.07,0.0,2.106666666666667,3
3.9945933178887394,8.267007301464375,18,0.0,0.0,0.079,0.0,2.2866666666666666,3
4.017257007325188,8.320231737180523,18,0.0,0.0,0.069,0.0,1.8066666666666666,3
4.006352292384704,8.30655186300224,18,0.0,0.0,0.068,0.0,1.5366666666666664,3
4.006154271809781,8.30636107250681,18,0.0,0.0,0.068,0.0,1.3366666666666667,3
4.008882756923197,8.309473914722574,18,0.0,0.0,0.052,0.0,1.97,3
3.9815810945416588,8.251792824910963,18,0.0,0.0,0.052,0.0,1.7666666666666666,3
4.014976191894707,8.316168939262957,18,0.0,0.0,0.056,0.0,2.0500000000000003,3
4.011955019599323,8.313782075381594,18,0.0,0.0,0.05,0.0,1.4966666666666668,3
4.008927715665764,8.307779880063519,18,0.0,0.0,0.067,0.0,1.4466666666666665,3
4.013210650224601,8.315760588772678,18,0.0,0.0,0.053,0.0,1.3233333333333333,3
4.004348124690169,8.301955552512737,18,0.0,0.0,0.05,0.0,1.2833333333333332,3
4.010023638490823,8.312551047234738,18,0.0,0.0,0.051,0.0,1.3666666666666665,3
