packet_rate,byte_rate,flow_count,flow_growth_rate,src_ip_entropy,latency,packet_loss,controller_cpu,label
0.0,0.0,20,0.0,0.0,0.049,0.0,1.38,0
0.0,0.0,20,0.0,0.0,0.055,0.0,1.62,0
32.22453760889522,3671.2955347277057,20,0.0,0.0,0.047,0.0,1.08,0
25.724165292734448,2759.9171118515983,20,0.0,0.0,0.053,0.0,1.04,0
32.99612985371222,3760.0329707288015,20,0.0,0.0,0.047,0.0,1.13,0
35.430614874744,3971.2766607992635,20,0.0,0.0,0.057,0.0,3.44,0
46.10679615178598,5127.7616183023465,20,0.0,0.0,0.05,0.0,1.07,0
42.60635050073535,4643.331376892641,20,0.0,0.0,0.05,0.0,1.29,0
33.9572442778864,3844.036360670849,20,0.0,0.0,0.084,0.0,1.67,0
33.7601634350699,3831.4034369533774,20,0.0,0.0,0.051,0.0,3.07,0
27.934580622317334,3004.3067461070327,20,0.0,0.0,0.047,0.0,2.05,0
32.73296401267448,3738.4089829359154,20,0.0,0.0,0.049,0.0,3.03,0
31.361240980175193,3543.8202307597967,20,0.0,0.0,0.051,0.0,2.35,0
29.694052467017848,3242.0506375353125,20,0.0,0.0,0.054,0.0,2.28,0
34.318650383656724,3894.7855002074416,20,0.0,0.0,0.063,0.0,1.6,0
26.4957772342948,2864.231918704419,20,0.0,0.0,0.053,0.0,1.08,0
34.41885308164817,3906.1573930661607,20,0.0,0.0,0.058,0.0,0.91,0
34.2089790022334,3882.3390169867994,20,0.0,0.0,0.053,0.0,3.66,0
27.86444512536781,2996.7638175241464,20,0.0,0.0,0.077,0.0,1.2,0
33.38588185790031,3800.6791415050598,20,0.0,0.0,0.051,0.0,1.05,0
24.14665133900749,2633.5181166717534,20,0.0,0.0,0.061,0.0,1.95,0
34.48852140013301,3905.777412485781,20,0.0,0.0,0.046,0.0,14.31,0
35.01876288584012,3941.133379565093,20,0.0,0.0,0.052,0.0,1.85,0
28.039993107365337,3008.4814373426266,20,0.0,0.0,0.049,0.0,1.03,0
32.835747592598395,3750.147823889551,20,0.0,0.0,0.048,0.0,2.58,0
29.08044785200495,3144.54008296382,20,0.0,0.0,0.058,0.0,1.0,0
34.76820870907858,3892.494121696397,20,0.0,0.0,0.053,0.0,1.04,0
35.38173557900466,3981.9835889675464,20,0.0,0.0,0.049,0.0,1.41,0
58.221256689177,6487.947778202451,20,0.0,0.0,0.062,0.0,1.25,0
33.7065999694803,3797.6102632281136,20,0.0,0.0,0.053,0.0,1.23,0
28.73708422502446,3107.411332623837,20,0.0,0.0,0.077,0.0,1.63,0
34.663619052047515,3917.369871772051,20,0.0,0.0,0.054,0.0,2.49,0
27.97305731216913,3001.2997273981737,20,0.0,0.0,0.065,0.0,8.59,0
